tournament_name,match_name,stage_name,group_name,group_stage,knockout_stage,match_date,city_name,country_name,home_team_name,away_team_name,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,result,home_team_win,away_team_win,draw,winning_team,losing_team,year
2006 FIFA World Cup,Tunisia v Saudi Arabia,group stage,Group H,1,0,6/14/2006,Munich,Germany,Tunisia,Saudi Arabia,2–2,2,2,0,0,draw,0,0,1,Saudi Arabia,Tunisia,2006
2006 FIFA World Cup,Germany v Poland,group stage,Group A,1,0,6/14/2006,Dortmund,Germany,Germany,Poland,1–0,1,0,1,-1,home team win,1,0,0,Germany,Poland,2006
2006 FIFA World Cup,Ecuador v Costa Rica,group stage,Group A,1,0,6/15/2006,Hamburg,Germany,Ecuador,Costa Rica,3–0,3,0,3,-3,home team win,1,0,0,Ecuador,Costa Rica,2006
2006 FIFA World Cup,England v Trinidad and Tobago,group stage,Group B,1,0,6/15/2006,Nuremberg,Germany,England,Trinidad and Tobago,2–0,2,0,2,-2,home team win,1,0,0,England,Trinidad and Tobago,2006
2006 FIFA World Cup,Sweden v Paraguay,group stage,Group B,1,0,6/15/2006,Berlin,Germany,Sweden,Paraguay,1–0,1,0,1,-1,home team win,1,0,0,Sweden,Paraguay,2006
2006 FIFA World Cup,Argentina v Serbia and Montenegro,group stage,Group C,1,0,6/16/2006,Gelsenkirchen,Germany,Argentina,Serbia and Montenegro,6–0,6,0,6,-6,home team win,1,0,0,Argentina,Serbia and Montenegro,2006
2006 FIFA World Cup,Netherlands v Ivory Coast,group stage,Group C,1,0,6/16/2006,Stuttgart,Germany,Netherlands,Ivory Coast,2–1,2,1,1,-1,home team win,1,0,0,Netherlands,Ivory Coast,2006
2006 FIFA World Cup,Mexico v Angola,group stage,Group D,1,0,6/16/2006,Hanover,Germany,Mexico,Angola,0–0,0,0,0,0,draw,0,0,1,Angola,Mexico,2006
2006 FIFA World Cup,Portugal v Iran,group stage,Group D,1,0,6/17/2006,Frankfurt,Germany,Portugal,Iran,2–0,2,0,2,-2,home team win,1,0,0,Portugal,Iran,2006
2006 FIFA World Cup,Czech Republic v Ghana,group stage,Group E,1,0,6/17/2006,Cologne,Germany,Czech Republic,Ghana,0–2,0,2,-2,2,away team win,0,1,0,Ghana,Czech Republic,2006
2006 FIFA World Cup,Italy v United States,group stage,Group E,1,0,6/17/2006,Kaiserslautern,Germany,Italy,United States,1–1,1,1,0,0,draw,0,0,1,United States,Italy,2006
2006 FIFA World Cup,Japan v Croatia,group stage,Group F,1,0,6/18/2006,Nuremberg,Germany,Japan,Croatia,0–0,0,0,0,0,draw,0,0,1,Croatia,Japan,2006
2006 FIFA World Cup,Brazil v Australia,group stage,Group F,1,0,6/18/2006,Munich,Germany,Brazil,Australia,2–0,2,0,2,-2,home team win,1,0,0,Brazil,Australia,2006
2006 FIFA World Cup,France v South Korea,group stage,Group G,1,0,6/18/2006,Leipzig,Germany,France,South Korea,1–1,1,1,0,0,draw,0,0,1,South Korea,France,2006
2006 FIFA World Cup,Togo v Switzerland,group stage,Group G,1,0,6/19/2006,Dortmund,Germany,Togo,Switzerland,0–2,0,2,-2,2,away team win,0,1,0,Switzerland,Togo,2006
2006 FIFA World Cup,Saudi Arabia v Ukraine,group stage,Group H,1,0,6/19/2006,Hamburg,Germany,Saudi Arabia,Ukraine,0–4,0,4,-4,4,away team win,0,1,0,Ukraine,Saudi Arabia,2006
2006 FIFA World Cup,Spain v Tunisia,group stage,Group H,1,0,6/19/2006,Stuttgart,Germany,Spain,Tunisia,3–1,3,1,2,-2,home team win,1,0,0,Spain,Tunisia,2006
2006 FIFA World Cup,Costa Rica v Poland,group stage,Group A,1,0,6/20/2006,Hanover,Germany,Costa Rica,Poland,1–2,1,2,-1,1,away team win,0,1,0,Poland,Costa Rica,2006
2006 FIFA World Cup,Ecuador v Germany,group stage,Group A,1,0,6/20/2006,Berlin,Germany,Ecuador,Germany,0–3,0,3,-3,3,away team win,0,1,0,Germany,Ecuador,2006
2006 FIFA World Cup,Paraguay v Trinidad and Tobago,group stage,Group B,1,0,6/20/2006,Kaiserslautern,Germany,Paraguay,Trinidad and Tobago,2–0,2,0,2,-2,home team win,1,0,0,Paraguay,Trinidad and Tobago,2006
2006 FIFA World Cup,Sweden v England,group stage,Group B,1,0,6/20/2006,Cologne,Germany,Sweden,England,2–2,2,2,0,0,draw,0,0,1,England,Sweden,2006
2006 FIFA World Cup,Iran v Angola,group stage,Group D,1,0,6/21/2006,Leipzig,Germany,Iran,Angola,1–1,1,1,0,0,draw,0,0,1,Angola,Iran,2006
2006 FIFA World Cup,Portugal v Mexico,group stage,Group D,1,0,6/21/2006,Gelsenkirchen,Germany,Portugal,Mexico,2–1,2,1,1,-1,home team win,1,0,0,Portugal,Mexico,2006
2006 FIFA World Cup,Ivory Coast v Serbia and Montenegro,group stage,Group C,1,0,6/21/2006,Munich,Germany,Ivory Coast,Serbia and Montenegro,3–2,3,2,1,-1,home team win,1,0,0,Ivory Coast,Serbia and Montenegro,2006
2006 FIFA World Cup,Netherlands v Argentina,group stage,Group C,1,0,6/21/2006,Frankfurt,Germany,Netherlands,Argentina,0–0,0,0,0,0,draw,0,0,1,Argentina,Netherlands,2006
2006 FIFA World Cup,Czech Republic v Italy,group stage,Group E,1,0,6/22/2006,Hamburg,Germany,Czech Republic,Italy,0–2,0,2,-2,2,away team win,0,1,0,Italy,Czech Republic,2006
2006 FIFA World Cup,Ghana v United States,group stage,Group E,1,0,6/22/2006,Nuremberg,Germany,Ghana,United States,2–1,2,1,1,-1,home team win,1,0,0,Ghana,United States,2006
2006 FIFA World Cup,Croatia v Australia,group stage,Group F,1,0,6/22/2006,Stuttgart,Germany,Croatia,Australia,2–2,2,2,0,0,draw,0,0,1,Australia,Croatia,2006
2006 FIFA World Cup,Japan v Brazil,group stage,Group F,1,0,6/22/2006,Dortmund,Germany,Japan,Brazil,1–4,1,4,-3,3,away team win,0,1,0,Brazil,Japan,2006
2006 FIFA World Cup,Saudi Arabia v Spain,group stage,Group H,1,0,6/23/2006,Kaiserslautern,Germany,Saudi Arabia,Spain,0–1,0,1,-1,1,away team win,0,1,0,Spain,Saudi Arabia,2006
2006 FIFA World Cup,Ukraine v Tunisia,group stage,Group H,1,0,6/23/2006,Berlin,Germany,Ukraine,Tunisia,1–0,1,0,1,-1,home team win,1,0,0,Ukraine,Tunisia,2006
2006 FIFA World Cup,Switzerland v South Korea,group stage,Group G,1,0,6/23/2006,Hanover,Germany,Switzerland,South Korea,2–0,2,0,2,-2,home team win,1,0,0,Switzerland,South Korea,2006
2006 FIFA World Cup,Togo v France,group stage,Group G,1,0,6/23/2006,Cologne,Germany,Togo,France,0–2,0,2,-2,2,away team win,0,1,0,France,Togo,2006
2006 FIFA World Cup,Germany v Sweden,round of 16,not applicable,0,1,6/24/2006,Munich,Germany,Germany,Sweden,2–0,2,0,2,-2,home team win,1,0,0,Germany,Sweden,2006
2006 FIFA World Cup,Argentina v Mexico,round of 16,not applicable,0,1,6/24/2006,Leipzig,Germany,Argentina,Mexico,2–1,2,1,1,-1,home team win,1,0,0,Argentina,Mexico,2006
2006 FIFA World Cup,England v Ecuador,round of 16,not applicable,0,1,6/25/2006,Stuttgart,Germany,England,Ecuador,1–0,1,0,1,-1,home team win,1,0,0,England,Ecuador,2006
2006 FIFA World Cup,Portugal v Netherlands,round of 16,not applicable,0,1,6/25/2006,Nuremberg,Germany,Portugal,Netherlands,1–0,1,0,1,-1,home team win,1,0,0,Portugal,Netherlands,2006
2006 FIFA World Cup,Italy v Australia,round of 16,not applicable,0,1,6/26/2006,Kaiserslautern,Germany,Italy,Australia,1–0,1,0,1,-1,home team win,1,0,0,Italy,Australia,2006
2006 FIFA World Cup,Switzerland v Ukraine,round of 16,not applicable,0,1,6/26/2006,Cologne,Germany,Switzerland,Ukraine,0–0,0,0,0,0,away team win,0,1,0,Ukraine,Switzerland,2006
2006 FIFA World Cup,Brazil v Ghana,round of 16,not applicable,0,1,6/27/2006,Dortmund,Germany,Brazil,Ghana,3–0,3,0,3,-3,home team win,1,0,0,Brazil,Ghana,2006
2006 FIFA World Cup,Spain v France,round of 16,not applicable,0,1,6/27/2006,Hanover,Germany,Spain,France,1–3,1,3,-2,2,away team win,0,1,0,France,Spain,2006
2006 FIFA World Cup,Germany v Argentina,quarter-finals,not applicable,0,1,6/30/2006,Berlin,Germany,Germany,Argentina,1–1,1,1,0,0,home team win,1,0,0,Argentina,Germany,2006
2006 FIFA World Cup,Italy v Ukraine,quarter-finals,not applicable,0,1,6/30/2006,Hamburg,Germany,Italy,Ukraine,3–0,3,0,3,-3,home team win,1,0,0,Italy,Ukraine,2006
2006 FIFA World Cup,England v Portugal,quarter-finals,not applicable,0,1,7/1/2006,Gelsenkirchen,Germany,England,Portugal,0–0,0,0,0,0,away team win,0,1,0,Portugal,England,2006
2006 FIFA World Cup,Brazil v France,quarter-finals,not applicable,0,1,7/1/2006,Frankfurt,Germany,Brazil,France,0–1,0,1,-1,1,away team win,0,1,0,France,Brazil,2006
2006 FIFA World Cup,Germany v Italy,semi-finals,not applicable,0,1,7/4/2006,Dortmund,Germany,Germany,Italy,0–2,0,2,-2,2,away team win,0,1,0,Italy,Germany,2006
2006 FIFA World Cup,Portugal v France,semi-finals,not applicable,0,1,7/5/2006,Munich,Germany,Portugal,France,0–1,0,1,-1,1,away team win,0,1,0,France,Portugal,2006
2006 FIFA World Cup,Germany v Portugal,third-place match,not applicable,0,1,7/8/2006,Stuttgart,Germany,Germany,Portugal,3–1,3,1,2,-2,home team win,1,0,0,Germany,Portugal,2006
2006 FIFA World Cup,Italy v France,final,not applicable,0,1,7/9/2006,Berlin,Germany,Italy,France,1–1,1,1,0,0,home team win,1,0,0,France,Italy,2006
2010 FIFA World Cup,South Africa v Mexico,group stage,Group A,1,0,6/11/2010,Johannesburg,South Africa,South Africa,Mexico,1–1,1,1,0,0,draw,0,0,1,Mexico,South Africa,2010
2010 FIFA World Cup,Uruguay v France,group stage,Group A,1,0,6/11/2010,Cape Town,South Africa,Uruguay,France,0–0,0,0,0,0,draw,0,0,1,France,Uruguay,2010
2010 FIFA World Cup,South Korea v Greece,group stage,Group B,1,0,6/12/2010,Port Elizabeth,South Africa,South Korea,Greece,2–0,2,0,2,-2,home team win,1,0,0,South Korea,Greece,2010
2010 FIFA World Cup,Argentina v Nigeria,group stage,Group B,1,0,6/12/2010,Johannesburg,South Africa,Argentina,Nigeria,1–0,1,0,1,-1,home team win,1,0,0,Argentina,Nigeria,2010
2010 FIFA World Cup,England v United States,group stage,Group C,1,0,6/12/2010,Rustenburg,South Africa,England,United States,1–1,1,1,0,0,draw,0,0,1,United States,England,2010
2010 FIFA World Cup,Algeria v Slovenia,group stage,Group C,1,0,6/13/2010,Polokwane,South Africa,Algeria,Slovenia,0–1,0,1,-1,1,away team win,0,1,0,Slovenia,Algeria,2010
2010 FIFA World Cup,Serbia v Ghana,group stage,Group D,1,0,6/13/2010,Pretoria,South Africa,Serbia,Ghana,0–1,0,1,-1,1,away team win,0,1,0,Ghana,Serbia,2010
2010 FIFA World Cup,Germany v Australia,group stage,Group D,1,0,6/13/2010,Durban,South Africa,Germany,Australia,4–0,4,0,4,-4,home team win,1,0,0,Germany,Australia,2010
2010 FIFA World Cup,Netherlands v Denmark,group stage,Group E,1,0,6/14/2010,Johannesburg,South Africa,Netherlands,Denmark,2–0,2,0,2,-2,home team win,1,0,0,Netherlands,Denmark,2010
2010 FIFA World Cup,Japan v Cameroon,group stage,Group E,1,0,6/14/2010,Bloemfontein,South Africa,Japan,Cameroon,1–0,1,0,1,-1,home team win,1,0,0,Japan,Cameroon,2010
2010 FIFA World Cup,Italy v Paraguay,group stage,Group F,1,0,6/14/2010,Cape Town,South Africa,Italy,Paraguay,1–1,1,1,0,0,draw,0,0,1,Paraguay,Italy,2010
2010 FIFA World Cup,New Zealand v Slovakia,group stage,Group F,1,0,6/15/2010,Rustenburg,South Africa,New Zealand,Slovakia,1–1,1,1,0,0,draw,0,0,1,Slovakia,New Zealand,2010
2010 FIFA World Cup,Ivory Coast v Portugal,group stage,Group G,1,0,6/15/2010,Port Elizabeth,South Africa,Ivory Coast,Portugal,0–0,0,0,0,0,draw,0,0,1,Portugal,Ivory Coast,2010
2010 FIFA World Cup,Brazil v North Korea,group stage,Group G,1,0,6/15/2010,Johannesburg,South Africa,Brazil,North Korea,2–1,2,1,1,-1,home team win,1,0,0,Brazil,North Korea,2010
2010 FIFA World Cup,Honduras v Chile,group stage,Group H,1,0,6/16/2010,Nelspruit,South Africa,Honduras,Chile,0–1,0,1,-1,1,away team win,0,1,0,Chile,Honduras,2010
2010 FIFA World Cup,Spain v Switzerland,group stage,Group H,1,0,6/16/2010,Durban,South Africa,Spain,Switzerland,0–1,0,1,-1,1,away team win,0,1,0,Switzerland,Spain,2010
2010 FIFA World Cup,South Africa v Uruguay,group stage,Group A,1,0,6/16/2010,Pretoria,South Africa,South Africa,Uruguay,0–3,0,3,-3,3,away team win,0,1,0,Uruguay,South Africa,2010
2010 FIFA World Cup,Argentina v South Korea,group stage,Group B,1,0,6/17/2010,Johannesburg,South Africa,Argentina,South Korea,4–1,4,1,3,-3,home team win,1,0,0,Argentina,South Korea,2010
2010 FIFA World Cup,Greece v Nigeria,group stage,Group B,1,0,6/17/2010,Bloemfontein,South Africa,Greece,Nigeria,2–1,2,1,1,-1,home team win,1,0,0,Greece,Nigeria,2010
2010 FIFA World Cup,France v Mexico,group stage,Group A,1,0,6/17/2010,Polokwane,South Africa,France,Mexico,0–2,0,2,-2,2,away team win,0,1,0,Mexico,France,2010
2010 FIFA World Cup,Germany v Serbia,group stage,Group D,1,0,6/18/2010,Port Elizabeth,South Africa,Germany,Serbia,0–1,0,1,-1,1,away team win,0,1,0,Serbia,Germany,2010
2010 FIFA World Cup,Slovenia v United States,group stage,Group C,1,0,6/18/2010,Johannesburg,South Africa,Slovenia,United States,2–2,2,2,0,0,draw,0,0,1,United States,Slovenia,2010
2010 FIFA World Cup,England v Algeria,group stage,Group C,1,0,6/18/2010,Cape Town,South Africa,England,Algeria,0–0,0,0,0,0,draw,0,0,1,Algeria,England,2010
2010 FIFA World Cup,Netherlands v Japan,group stage,Group E,1,0,6/19/2010,Durban,South Africa,Netherlands,Japan,1–0,1,0,1,-1,home team win,1,0,0,Netherlands,Japan,2010
2010 FIFA World Cup,Ghana v Australia,group stage,Group D,1,0,6/19/2010,Rustenburg,South Africa,Ghana,Australia,1–1,1,1,0,0,draw,0,0,1,Australia,Ghana,2010
2010 FIFA World Cup,Cameroon v Denmark,group stage,Group E,1,0,6/19/2010,Pretoria,South Africa,Cameroon,Denmark,1–2,1,2,-1,1,away team win,0,1,0,Denmark,Cameroon,2010
2010 FIFA World Cup,Slovakia v Paraguay,group stage,Group F,1,0,6/20/2010,Bloemfontein,South Africa,Slovakia,Paraguay,0–2,0,2,-2,2,away team win,0,1,0,Paraguay,Slovakia,2010
2010 FIFA World Cup,Italy v New Zealand,group stage,Group F,1,0,6/20/2010,Nelspruit,South Africa,Italy,New Zealand,1–1,1,1,0,0,draw,0,0,1,New Zealand,Italy,2010
2010 FIFA World Cup,Brazil v Ivory Coast,group stage,Group G,1,0,6/20/2010,Johannesburg,South Africa,Brazil,Ivory Coast,3–1,3,1,2,-2,home team win,1,0,0,Brazil,Ivory Coast,2010
2010 FIFA World Cup,Portugal v North Korea,group stage,Group G,1,0,6/21/2010,Cape Town,South Africa,Portugal,North Korea,7–0,7,0,7,-7,home team win,1,0,0,Portugal,North Korea,2010
2010 FIFA World Cup,Chile v Switzerland,group stage,Group H,1,0,6/21/2010,Port Elizabeth,South Africa,Chile,Switzerland,1–0,1,0,1,-1,home team win,1,0,0,Chile,Switzerland,2010
2010 FIFA World Cup,Spain v Honduras,group stage,Group H,1,0,6/21/2010,Johannesburg,South Africa,Spain,Honduras,2–0,2,0,2,-2,home team win,1,0,0,Spain,Honduras,2010
2010 FIFA World Cup,France v South Africa,group stage,Group A,1,0,6/22/2010,Bloemfontein,South Africa,France,South Africa,1–2,1,2,-1,1,away team win,0,1,0,South Africa,France,2010
2010 FIFA World Cup,Mexico v Uruguay,group stage,Group A,1,0,6/22/2010,Rustenburg,South Africa,Mexico,Uruguay,0–1,0,1,-1,1,away team win,0,1,0,Uruguay,Mexico,2010
2010 FIFA World Cup,Greece v Argentina,group stage,Group B,1,0,6/22/2010,Polokwane,South Africa,Greece,Argentina,0–2,0,2,-2,2,away team win,0,1,0,Argentina,Greece,2010
2010 FIFA World Cup,Nigeria v South Korea,group stage,Group B,1,0,6/22/2010,Durban,South Africa,Nigeria,South Korea,2–2,2,2,0,0,draw,0,0,1,South Korea,Nigeria,2010
2010 FIFA World Cup,Slovenia v England,group stage,Group C,1,0,6/23/2010,Port Elizabeth,South Africa,Slovenia,England,0–1,0,1,-1,1,away team win,0,1,0,England,Slovenia,2010
2010 FIFA World Cup,United States v Algeria,group stage,Group C,1,0,6/23/2010,Pretoria,South Africa,United States,Algeria,1–0,1,0,1,-1,home team win,1,0,0,United States,Algeria,2010
2010 FIFA World Cup,Australia v Serbia,group stage,Group D,1,0,6/23/2010,Nelspruit,South Africa,Australia,Serbia,2–1,2,1,1,-1,home team win,1,0,0,Australia,Serbia,2010
2010 FIFA World Cup,Ghana v Germany,group stage,Group D,1,0,6/23/2010,Johannesburg,South Africa,Ghana,Germany,0–1,0,1,-1,1,away team win,0,1,0,Germany,Ghana,2010
2010 FIFA World Cup,Paraguay v New Zealand,group stage,Group F,1,0,6/24/2010,Polokwane,South Africa,Paraguay,New Zealand,0–0,0,0,0,0,draw,0,0,1,New Zealand,Paraguay,2010
2010 FIFA World Cup,Slovakia v Italy,group stage,Group F,1,0,6/24/2010,Johannesburg,South Africa,Slovakia,Italy,3–2,3,2,1,-1,home team win,1,0,0,Slovakia,Italy,2010
2010 FIFA World Cup,Cameroon v Netherlands,group stage,Group E,1,0,6/24/2010,Cape Town,South Africa,Cameroon,Netherlands,1–2,1,2,-1,1,away team win,0,1,0,Netherlands,Cameroon,2010
2010 FIFA World Cup,Denmark v Japan,group stage,Group E,1,0,6/24/2010,Rustenburg,South Africa,Denmark,Japan,1–3,1,3,-2,2,away team win,0,1,0,Japan,Denmark,2010
2010 FIFA World Cup,North Korea v Ivory Coast,group stage,Group G,1,0,6/25/2010,Nelspruit,South Africa,North Korea,Ivory Coast,0–3,0,3,-3,3,away team win,0,1,0,Ivory Coast,North Korea,2010
2010 FIFA World Cup,Portugal v Brazil,group stage,Group G,1,0,6/25/2010,Durban,South Africa,Portugal,Brazil,0–0,0,0,0,0,draw,0,0,1,Brazil,Portugal,2010
2010 FIFA World Cup,Chile v Spain,group stage,Group H,1,0,6/25/2010,Pretoria,South Africa,Chile,Spain,1–2,1,2,-1,1,away team win,0,1,0,Spain,Chile,2010
2010 FIFA World Cup,Switzerland v Honduras,group stage,Group H,1,0,6/25/2010,Bloemfontein,South Africa,Switzerland,Honduras,0–0,0,0,0,0,draw,0,0,1,Honduras,Switzerland,2010
2010 FIFA World Cup,Uruguay v South Korea,round of 16,not applicable,0,1,6/26/2010,Port Elizabeth,South Africa,Uruguay,South Korea,2–1,2,1,1,-1,home team win,1,0,0,Uruguay,South Korea,2010
2010 FIFA World Cup,United States v Ghana,round of 16,not applicable,0,1,6/26/2010,Rustenburg,South Africa,United States,Ghana,1–2,1,2,-1,1,away team win,0,1,0,Ghana,United States,2010
2010 FIFA World Cup,Germany v England,round of 16,not applicable,0,1,6/27/2010,Bloemfontein,South Africa,Germany,England,4–1,4,1,3,-3,home team win,1,0,0,Germany,England,2010
2010 FIFA World Cup,Argentina v Mexico,round of 16,not applicable,0,1,6/27/2010,Johannesburg,South Africa,Argentina,Mexico,3–1,3,1,2,-2,home team win,1,0,0,Argentina,Mexico,2010
2010 FIFA World Cup,Netherlands v Slovakia,round of 16,not applicable,0,1,6/28/2010,Durban,South Africa,Netherlands,Slovakia,2–1,2,1,1,-1,home team win,1,0,0,Netherlands,Slovakia,2010
2010 FIFA World Cup,Brazil v Chile,round of 16,not applicable,0,1,6/28/2010,Johannesburg,South Africa,Brazil,Chile,3–0,3,0,3,-3,home team win,1,0,0,Brazil,Chile,2010
2010 FIFA World Cup,Paraguay v Japan,round of 16,not applicable,0,1,6/29/2010,Pretoria,South Africa,Paraguay,Japan,0–0,0,0,0,0,home team win,1,0,0,Japan,Paraguay,2010
2010 FIFA World Cup,Spain v Portugal,round of 16,not applicable,0,1,6/29/2010,Cape Town,South Africa,Spain,Portugal,1–0,1,0,1,-1,home team win,1,0,0,Spain,Portugal,2010
2010 FIFA World Cup,Netherlands v Brazil,quarter-finals,not applicable,0,1,7/2/2010,Port Elizabeth,South Africa,Netherlands,Brazil,2–1,2,1,1,-1,home team win,1,0,0,Netherlands,Brazil,2010
2010 FIFA World Cup,Uruguay v Ghana,quarter-finals,not applicable,0,1,7/2/2010,Johannesburg,South Africa,Uruguay,Ghana,1–1,1,1,0,0,home team win,1,0,0,Ghana,Uruguay,2010
2010 FIFA World Cup,Argentina v Germany,quarter-finals,not applicable,0,1,7/3/2010,Cape Town,South Africa,Argentina,Germany,0–4,0,4,-4,4,away team win,0,1,0,Germany,Argentina,2010
2010 FIFA World Cup,Paraguay v Spain,quarter-finals,not applicable,0,1,7/3/2010,Johannesburg,South Africa,Paraguay,Spain,0–1,0,1,-1,1,away team win,0,1,0,Spain,Paraguay,2010
2010 FIFA World Cup,Uruguay v Netherlands,semi-finals,not applicable,0,1,7/6/2010,Cape Town,South Africa,Uruguay,Netherlands,2–3,2,3,-1,1,away team win,0,1,0,Netherlands,Uruguay,2010
2010 FIFA World Cup,Germany v Spain,semi-finals,not applicable,0,1,7/7/2010,Durban,South Africa,Germany,Spain,0–1,0,1,-1,1,away team win,0,1,0,Spain,Germany,2010
2010 FIFA World Cup,Uruguay v Germany,third-place match,not applicable,0,1,7/10/2010,Port Elizabeth,South Africa,Uruguay,Germany,2–3,2,3,-1,1,away team win,0,1,0,Germany,Uruguay,2010
2010 FIFA World Cup,Netherlands v Spain,final,not applicable,0,1,7/11/2010,Johannesburg,South Africa,Netherlands,Spain,0–1,0,1,-1,1,away team win,0,1,0,Spain,Netherlands,2010
2014 FIFA World Cup,Brazil v Croatia,group stage,Group A,1,0,6/12/2014,São Paulo,Brazil,Brazil,Croatia,3–1,3,1,2,-2,home team win,1,0,0,Brazil,Croatia,2014
2014 FIFA World Cup,Mexico v Cameroon,group stage,Group A,1,0,6/13/2014,Natal,Brazil,Mexico,Cameroon,1–0,1,0,1,-1,home team win,1,0,0,Mexico,Cameroon,2014
2014 FIFA World Cup,Spain v Netherlands,group stage,Group B,1,0,6/13/2014,Salvador,Brazil,Spain,Netherlands,1–5,1,5,-4,4,away team win,0,1,0,Netherlands,Spain,2014
2014 FIFA World Cup,Chile v Australia,group stage,Group B,1,0,6/13/2014,Cuiabá,Brazil,Chile,Australia,3–1,3,1,2,-2,home team win,1,0,0,Chile,Australia,2014
2014 FIFA World Cup,Colombia v Greece,group stage,Group C,1,0,6/14/2014,Belo Horizonte,Brazil,Colombia,Greece,3–0,3,0,3,-3,home team win,1,0,0,Colombia,Greece,2014
2014 FIFA World Cup,Uruguay v Costa Rica,group stage,Group D,1,0,6/14/2014,Fortaleza,Brazil,Uruguay,Costa Rica,1–3,1,3,-2,2,away team win,0,1,0,Costa Rica,Uruguay,2014
2014 FIFA World Cup,England v Italy,group stage,Group D,1,0,6/14/2014,Manaus,Brazil,England,Italy,1–2,1,2,-1,1,away team win,0,1,0,Italy,England,2014
2014 FIFA World Cup,Ivory Coast v Japan,group stage,Group C,1,0,6/14/2014,Recife,Brazil,Ivory Coast,Japan,2–1,2,1,1,-1,home team win,1,0,0,Ivory Coast,Japan,2014
2014 FIFA World Cup,Switzerland v Ecuador,group stage,Group E,1,0,6/15/2014,Brasília,Brazil,Switzerland,Ecuador,2–1,2,1,1,-1,home team win,1,0,0,Switzerland,Ecuador,2014
2014 FIFA World Cup,France v Honduras,group stage,Group E,1,0,6/15/2014,Porto Alegre,Brazil,France,Honduras,3–0,3,0,3,-3,home team win,1,0,0,France,Honduras,2014
2014 FIFA World Cup,Argentina v Bosnia and Herzegovina,group stage,Group F,1,0,6/15/2014,Rio de Janeiro,Brazil,Argentina,Bosnia and Herzegovina,2–1,2,1,1,-1,home team win,1,0,0,Argentina,Bosnia and Herzegovina,2014
2014 FIFA World Cup,Germany v Portugal,group stage,Group G,1,0,6/16/2014,Salvador,Brazil,Germany,Portugal,4–0,4,0,4,-4,home team win,1,0,0,Germany,Portugal,2014
2014 FIFA World Cup,Iran v Nigeria,group stage,Group F,1,0,6/16/2014,Curitiba,Brazil,Iran,Nigeria,0–0,0,0,0,0,draw,0,0,1,Nigeria,Iran,2014
2014 FIFA World Cup,Ghana v United States,group stage,Group G,1,0,6/16/2014,Natal,Brazil,Ghana,United States,1–2,1,2,-1,1,away team win,0,1,0,United States,Ghana,2014
2014 FIFA World Cup,Belgium v Algeria,group stage,Group H,1,0,6/17/2014,Belo Horizonte,Brazil,Belgium,Algeria,2–1,2,1,1,-1,home team win,1,0,0,Belgium,Algeria,2014
2014 FIFA World Cup,Brazil v Mexico,group stage,Group A,1,0,6/17/2014,Fortaleza,Brazil,Brazil,Mexico,0–0,0,0,0,0,draw,0,0,1,Mexico,Brazil,2014
2014 FIFA World Cup,Russia v South Korea,group stage,Group H,1,0,6/17/2014,Cuiabá,Brazil,Russia,South Korea,1–1,1,1,0,0,draw,0,0,1,South Korea,Russia,2014
2014 FIFA World Cup,Australia v Netherlands,group stage,Group B,1,0,6/18/2014,Porto Alegre,Brazil,Australia,Netherlands,2–3,2,3,-1,1,away team win,0,1,0,Netherlands,Australia,2014
2014 FIFA World Cup,Spain v Chile,group stage,Group B,1,0,6/18/2014,Rio de Janeiro,Brazil,Spain,Chile,0–2,0,2,-2,2,away team win,0,1,0,Chile,Spain,2014
2014 FIFA World Cup,Cameroon v Croatia,group stage,Group A,1,0,6/18/2014,Manaus,Brazil,Cameroon,Croatia,0–4,0,4,-4,4,away team win,0,1,0,Croatia,Cameroon,2014
2014 FIFA World Cup,Colombia v Ivory Coast,group stage,Group C,1,0,6/19/2014,Brasília,Brazil,Colombia,Ivory Coast,2–1,2,1,1,-1,home team win,1,0,0,Colombia,Ivory Coast,2014
2014 FIFA World Cup,Uruguay v England,group stage,Group D,1,0,6/19/2014,São Paulo,Brazil,Uruguay,England,2–1,2,1,1,-1,home team win,1,0,0,Uruguay,England,2014
2014 FIFA World Cup,Japan v Greece,group stage,Group C,1,0,6/19/2014,Natal,Brazil,Japan,Greece,0–0,0,0,0,0,draw,0,0,1,Greece,Japan,2014
2014 FIFA World Cup,Italy v Costa Rica,group stage,Group D,1,0,6/20/2014,Recife,Brazil,Italy,Costa Rica,0–1,0,1,-1,1,away team win,0,1,0,Costa Rica,Italy,2014
2014 FIFA World Cup,Switzerland v France,group stage,Group E,1,0,6/20/2014,Salvador,Brazil,Switzerland,France,2–5,2,5,-3,3,away team win,0,1,0,France,Switzerland,2014
2014 FIFA World Cup,Honduras v Ecuador,group stage,Group E,1,0,6/20/2014,Curitiba,Brazil,Honduras,Ecuador,1–2,1,2,-1,1,away team win,0,1,0,Ecuador,Honduras,2014
2014 FIFA World Cup,Argentina v Iran,group stage,Group F,1,0,6/21/2014,Belo Horizonte,Brazil,Argentina,Iran,1–0,1,0,1,-1,home team win,1,0,0,Argentina,Iran,2014
2014 FIFA World Cup,Germany v Ghana,group stage,Group G,1,0,6/21/2014,Fortaleza,Brazil,Germany,Ghana,2–2,2,2,0,0,draw,0,0,1,Ghana,Germany,2014
